Single-Level_Breite_Wigner
Temp do meio:       +1.500000000000000e+03[K]
Massa do isotopo:   +2.360050000000000e+02

ene_val                 sig_val[radiation_xs]           psi                     x                   smr*gg                  chi1          
+1.079800000000060e+01 +9.666030639783810e-01 +7.320443028749594e-04 +3.972351793665447e+01 +1.134151442823162e+03 +1.555422480131370e-01 
+1.080000000000060e+01 +9.602774524798597e-01 +7.265019532003733e-04 +3.982003213554265e+01 +1.134045326971631e+03 +1.555279205076648e-01 
+1.080200000000060e+01 +9.540463747578838e-01 +7.210418787437223e-04 +3.991654624285984e+01 +1.133939240594222e+03 +1.555135969815027e-01 
+1.080400000000060e+01 +9.479079573432680e-01 +7.156624506744741e-04 +4.001306025861862e+01 +1.133833183677295e+03 +1.554992774328088e-01 
+1.080600000000060e+01 +9.418603679207895e-01 +7.103620758393363e-04 +4.010957418283162e+01 +1.133727156207219e+03 +1.554849618597426e-01 
+1.080800000000060e+01 +9.359018143924877e-01 +7.051391959530881e-04 +4.020608801551140e+01 +1.133621158170369e+03 +1.554706502604651e-01 
+1.081000000000060e+01 +9.300305439625706e-01 +6.999922868079905e-04 +4.030260175667055e+01 +1.133515189553131e+03 +1.554563426331379e-01 
+1.081200000000061e+01 +9.242448422428836e-01 +6.949198575008907e-04 +4.039911540632168e+01 +1.133409250341899e+03 +1.554420389759242e-01 
+1.081400000000061e+01 +9.185430323789124e-01 +6.899204496779917e-04 +4.049562896447734e+01 +1.133303340523076e+03 +1.554277392869883e-01 
+1.081600000000061e+01 +9.129234741957244e-01 +6.849926367967816e-04 +4.059214243115012e+01 +1.133197460083073e+03 +1.554134435644957e-01 
+1.081800000000061e+01 +9.073845633633499e-01 +6.801350234046963e-04 +4.068865580635257e+01 +1.133091609008311e+03 +1.553991518066130e-01 
+1.082000000000061e+01 +9.019247305812425e-01 +6.753462444342074e-04 +4.078516909009727e+01 +1.132985787285220e+03 +1.553848640115080e-01 
+1.082200000000061e+01 +8.965424407814949e-01 +6.706249645140438e-04 +4.088168228239678e+01 +1.132879994900238e+03 +1.553705801773498e-01 
+1.082400000000061e+01 +8.912361923501031e-01 +6.659698772959637e-04 +4.097819538326365e+01 +1.132774231839810e+03 +1.553563003023085e-01 
+1.082600000000061e+01 +8.860045163662614e-01 +6.613797047970468e-04 +4.107470839271042e+01 +1.132668498090394e+03 +1.553420243845557e-01 
+1.082800000000061e+01 +8.808459758589381e-01 +6.568531967568703e-04 +4.117122131074966e+01 +1.132562793638454e+03 +1.553277524222637e-01 
+1.083000000000061e+01 +8.757591650805840e-01 +6.523891300094489e-04 +4.126773413739390e+01 +1.132457118470463e+03 +1.553134844136065e-01 
+1.083200000000061e+01 +8.707427087974781e-01 +6.479863078694828e-04 +4.136424687265567e+01 +1.132351472572902e+03 +1.552992203567589e-01 
+1.083400000000061e+01 +8.657952615963851e-01 +6.436435595326787e-04 +4.146075951654750e+01 +1.132245855932262e+03 +1.552849602498971e-01 
+1.083600000000061e+01 +8.609155072070804e-01 +6.393597394897342e-04 +4.155727206908193e+01 +1.132140268535043e+03 +1.552707040911983e-01 
+1.083800000000061e+01 +8.561021578405946e-01 +6.351337269538651e-04 +4.165378453027148e+01 +1.132034710367752e+03 +1.552564518788411e-01 
+1.084000000000061e+01 +8.513539535424269e-01 +6.309644253012360e-04 +4.175029690012866e+01 +1.131929181416907e+03 +1.552422036110050e-01 
+1.084200000000062e+01 +8.466696615609157e-01 +6.268507615244514e-04 +4.184680917866599e+01 +1.131823681669033e+03 +1.552279592858709e-01 
+1.084400000000062e+01 +8.420480757299327e-01 +6.227916856983898e-04 +4.194332136589598e+01 +1.131718211110664e+03 +1.552137189016209e-01 
+1.084600000000062e+01 +8.374880158659496e-01 +6.187861704584314e-04 +4.203983346183114e+01 +1.131612769728343e+03 +1.551994824564379e-01 
+1.084800000000062e+01 +8.329883271788204e-01 +6.148332104905206e-04 +4.213634546648396e+01 +1.131507357508621e+03 +1.551852499485065e-01 
+1.085000000000062e+01 +8.285478796963404e-01 +6.109318220330707e-04 +4.223285737986693e+01 +1.131401974438060e+03 +1.551710213760121e-01 
+1.085200000000062e+01 +8.241655677018790e-01 +6.070810423901962e-04 +4.232936920199256e+01 +1.131296620503227e+03 +1.551567967371414e-01 
+1.085400000000062e+01 +8.198403091851223e-01 +6.032799294562004e-04 +4.242588093287332e+01 +1.131191295690701e+03 +1.551425760300822e-01 
+1.085600000000062e+01 +8.155710453054252e-01 +5.995275612509685e-04 +4.252239257252170e+01 +1.131085999987067e+03 +1.551283592530237e-01 
+1.085800000000062e+01 +8.113567398675198e-01 +5.958230354660060e-04 +4.261890412095017e+01 +1.130980733378920e+03 +1.551141464041559e-01 
+1.086000000000062e+01 +8.071963788093751e-01 +5.921654690209726e-04 +4.271541557817121e+01 +1.130875495852865e+03 +1.550999374816703e-01 
+1.086200000000062e+01 +8.030889697018190e-01 +5.885539976303439e-04 +4.281192694419729e+01 +1.130770287395512e+03 +1.550857324837592e-01 
+1.086400000000062e+01 +7.990335412597873e-01 +5.849877753801220e-04 +4.290843821904087e+01 +1.130665107993484e+03 +1.550715314086166e-01 
+1.086600000000062e+01 +7.950291428647737e-01 +5.814659743142069e-04 +4.300494940271441e+01 +1.130559957633408e+03 +1.550573342544371e-01 
+1.086800000000062e+01 +7.910748440983820e-01 +5.779877840303480e-04 +4.310146049523036e+01 +1.130454836301925e+03 +1.550431410194169e-01 
+1.087000000000062e+01 +7.871697342865578e-01 +5.745524112853097e-04 +4.319797149660117e+01 +1.130349743985679e+03 +1.550289517017530e-01 
+1.087200000000063e+01 +7.833129220544768e-01 +5.711590796092389e-04 +4.329448240683930e+01 +1.130244680671326e+03 +1.550147662996438e-01 
+1.087400000000063e+01 +7.795035348915988e-01 +5.678070289288219e-04 +4.339099322595717e+01 +1.130139646345530e+03 +1.550005848112889e-01 
+1.087600000000063e+01 +7.757407187267812e-01 +5.644955151990922e-04 +4.348750395396723e+01 +1.130034640994964e+03 +1.549864072348888e-01 
+1.087800000000063e+01 +7.720236375133213e-01 +5.612238100438545e-04 +4.358401459088191e+01 +1.129929664606308e+03 +1.549722335686455e-01 
+1.088000000000063e+01 +7.683514728234077e-01 +5.579912004041869e-04 +4.368052513671363e+01 +1.129824717166251e+03 +1.549580638107617e-01 
+1.088200000000063e+01 +7.647234234520971e-01 +5.547969881952181e-04 +4.377703559147483e+01 +1.129719798661493e+03 +1.549438979594418e-01 
+1.088400000000063e+01 +7.611387050303645e-01 +5.516404899706966e-04 +4.387354595517790e+01 +1.129614909078739e+03 +1.549297360128909e-01 
+1.088600000000063e+01 +7.575965496470656e-01 +5.485210365952929e-04 +4.397005622783529e+01 +1.129510048404706e+03 +1.549155779693155e-01 
+1.088800000000063e+01 +7.540962054797061e-01 +5.454379729244831e-04 +4.406656640945938e+01 +1.129405216626116e+03 +1.549014238269233e-01 
+1.089000000000063e+01 +7.506369364336762e-01 +5.423906574917710e-04 +4.416307650006258e+01 +1.129300413729701e+03 +1.548872735839228e-01 
+1.089200000000063e+01 +7.472180217898622e-01 +5.393784622031191e-04 +4.425958649965731e+01 +1.129195639702203e+03 +1.548731272385241e-01 
+1.089400000000063e+01 +7.438387558603552e-01 +5.364007720384034e-04 +4.435609640825594e+01 +1.129090894530372e+03 +1.548589847889381e-01 
+1.089600000000063e+01 +7.404984476521468e-01 +5.334569847597594e-04 +4.445260622587088e+01 +1.128986178200964e+03 +1.548448462333771e-01 
+1.089800000000063e+01 +7.371964205385348e-01 +5.305465106265841e-04 +4.454911595251451e+01 +1.128881490700746e+03 +1.548307115700543e-01 
+1.090000000000063e+01 +7.339320119381658e-01 +5.276687721171547e-04 +4.464562558819920e+01 +1.128776832016493e+03 +1.548165807971844e-01 
+1.090200000000064e+01 +7.307045730015025e-01 +5.248232036566450e-04 +4.474213513293735e+01 +1.128672202134989e+03 +1.548024539129829e-01 
+1.090400000000064e+01 +7.275134683044163e-01 +5.220092513513299e-04 +4.483864458674131e+01 +1.128567601043025e+03 +1.547883309156666e-01 
+1.090600000000064e+01 +7.243580755489656e-01 +5.192263727289709e-04 +4.493515394962347e+01 +1.128463028727401e+03 +1.547742118034534e-01 
+1.090800000000064e+01 +7.212377852710488e-01 +5.164740364851701e-04 +4.503166322159619e+01 +1.128358485174927e+03 +1.547600965745624e-01 
+1.091000000000064e+01 +7.181520005547039e-01 +5.137517222354611e-04 +4.512817240267182e+01 +1.128253970372420e+03 +1.547459852272138e-01 
+1.091200000000064e+01 +7.151001367531492e-01 +5.110589202732313e-04 +4.522468149286273e+01 +1.128149484306704e+03 +1.547318777596289e-01 
+1.091400000000064e+01 +7.120816212161237e-01 +5.083951313330885e-04 +4.532119049218125e+01 +1.128045026964615e+03 +1.547177741700303e-01 
+1.091600000000064e+01 +7.090958930235712e-01 +5.057598663597278e-04 +4.541769940063975e+01 +1.127940598332994e+03 +1.547036744566416e-01 
+1.091800000000064e+01 +7.061424027254455e-01 +5.031526462820807e-04 +4.551420821825055e+01 +1.127836198398694e+03 +1.546895786176875e-01 
+1.092000000000064e+01 +7.032206120875043e-01 +5.005730017926478e-04 +4.561071694502601e+01 +1.127731827148573e+03 +1.546754866513940e-01 
+1.092200000000064e+01 +7.003299938429195e-01 +4.980204731318639e-04 +4.570722558097844e+01 +1.127627484569500e+03 +1.546613985559881e-01 
+1.092400000000064e+01 +6.974700314497068e-01 +4.954946098775103e-04 +4.580373412612018e+01 +1.127523170648349e+03 +1.546473143296980e-01 
+1.092600000000064e+01 +6.946402188536108e-01 +4.929949707388282e-04 +4.590024258046356e+01 +1.127418885372007e+03 +1.546332339707530e-01 
+1.092800000000064e+01 +6.918400602565060e-01 +4.905211233554149e-04 +4.599675094402090e+01 +1.127314628727367e+03 +1.546191574773836e-01 
+1.093000000000064e+01 +6.890690698900965e-01 +4.880726441007159e-04 +4.609325921680449e+01 +1.127210400701330e+03 +1.546050848478213e-01 
+1.093200000000065e+01 +6.863267717948789e-01 +4.856491178900486e-04 +4.618976739882667e+01 +1.127106201280805e+03 +1.545910160802988e-01 
+1.093400000000065e+01 +6.836126996040754e-01 +4.832501379929650e-04 +4.628627549009974e+01 +1.127002030452711e+03 +1.545769511730502e-01 
+1.093600000000065e+01 +6.809263963325954e-01 +4.808753058499216e-04 +4.638278349063599e+01 +1.126897888203975e+03 +1.545628901243102e-01 
+1.093800000000065e+01 +6.782674141708470e-01 +4.785242308931928e-04 +4.647929140044774e+01 +1.126793774521532e+03 +1.545488329323150e-01 
+1.094000000000065e+01 +6.756353142832152e-01 +4.761965303717941e-04 +4.657579921954725e+01 +1.126689689392324e+03 +1.545347795953018e-01 
+1.094200000000065e+01 +6.730296666112572e-01 +4.738918291805073e-04 +4.667230694794683e+01 +1.126585632803305e+03 +1.545207301115091e-01 
+1.094400000000065e+01 +6.704500496812773e-01 +4.716097596926823e-04 +4.676881458565876e+01 +1.126481604741433e+03 +1.545066844791763e-01 
+1.094600000000065e+01 +6.678960504164529e-01 +4.693499615970089e-04 +4.686532213269533e+01 +1.126377605193678e+03 +1.544926426965440e-01 
+1.094800000000065e+01 +6.653672639531278e-01 +4.671120817378643e-04 +4.696182958906879e+01 +1.126273634147015e+03 +1.544786047618540e-01 
+1.095000000000065e+01 +6.628632934614137e-01 +4.648957739594086e-04 +4.705833695479143e+01 +1.126169691588430e+03 +1.544645706733492e-01 
+1.095200000000065e+01 +6.603837499698434e-01 +4.627006989532058e-04 +4.715484422987551e+01 +1.126065777504917e+03 +1.544505404292735e-01 
+1.095400000000065e+01 +6.579282521940055e-01 +4.605265241092623e-04 +4.725135141433331e+01 +1.125961891883477e+03 +1.544365140278720e-01 
+1.095600000000065e+01 +6.554964263691442e-01 +4.583729233705263e-04 +4.734785850817705e+01 +1.125858034711120e+03 +1.544224914673910e-01 
+1.095800000000065e+01 +6.530879060865936e-01 +4.562395770906975e-04 +4.744436551141902e+01 +1.125754205974865e+03 +1.544084727460778e-01 
+1.096000000000065e+01 +6.507023321338806e-01 +4.541261718952195e-04 +4.754087242407145e+01 +1.125650405661737e+03 +1.543944578621810e-01 
+1.096200000000066e+01 +6.483393523384872e-01 +4.520324005454497e-04 +4.763737924614658e+01 +1.125546633758772e+03 +1.543804468139501e-01 
+1.096400000000066e+01 +6.459986214152452e-01 +4.499579618059608e-04 +4.773388597765666e+01 +1.125442890253013e+03 +1.543664395996357e-01 
+1.096600000000066e+01 +6.436798008171279e-01 +4.479025603148117e-04 +4.783039261861393e+01 +1.125339175131512e+03 +1.543524362174899e-01 
+1.096800000000066e+01 +6.413825585894458e-01 +4.458659064567440e-04 +4.792689916903061e+01 +1.125235488381328e+03 +1.543384366657654e-01 
+1.097000000000066e+01 +6.391065692274042e-01 +4.438477162393126e-04 +4.802340562891892e+01 +1.125131829989529e+03 +1.543244409427163e-01 
+1.097200000000066e+01 +6.368515135368790e-01 +4.418477111717900e-04 +4.811991199829110e+01 +1.125028199943190e+03 +1.543104490465979e-01 
+1.097400000000066e+01 +6.346170784983359e-01 +4.398656181468170e-04 +4.821641827715936e+01 +1.124924598229398e+03 +1.542964609756664e-01 
+1.097600000000066e+01 +6.324029571338313e-01 +4.379011693247011e-04 +4.831292446553591e+01 +1.124821024835245e+03 +1.542824767281792e-01 
+1.097800000000066e+01 +6.302088483770985e-01 +4.359541020204128e-04 +4.840943056343297e+01 +1.124717479747830e+03 +1.542684963023948e-01 
+1.098000000000066e+01 +6.280344569465393e-01 +4.340241585930857e-04 +4.850593657086273e+01 +1.124613962954264e+03 +1.542545196965728e-01 
+1.098200000000066e+01 +6.258794932210104e-01 +4.321110863379543e-04 +4.860244248783739e+01 +1.124510474441664e+03 +1.542405469089740e-01 
+1.098400000000066e+01 +6.237436731185999e-01 +4.302146373808675e-04 +4.869894831436917e+01 +1.124407014197154e+03 +1.542265779378602e-01 
+1.098600000000066e+01 +6.216267179780030e-01 +4.283345685750811e-04 +4.879545405047023e+01 +1.124303582207871e+03 +1.542126127814943e-01 
+1.098800000000066e+01 +6.195283544425999e-01 +4.264706414003705e-04 +4.889195969615277e+01 +1.124200178460954e+03 +1.541986514381404e-01 
+1.099000000000066e+01 +6.174483143472387e-01 +4.246226218645110e-04 +4.898846525142898e+01 +1.124096802943554e+03 +1.541846939060637e-01 
+1.099200000000067e+01 +6.153863346074858e-01 +4.227902804068786e-04 +4.908497071631103e+01 +1.123993455642830e+03 +1.541707401835303e-01 
+1.099400000000067e+01 +6.133421571113814e-01 +4.209733918042458e-04 +4.918147609081110e+01 +1.123890136545948e+03 +1.541567902688078e-01 
+1.099600000000067e+01 +6.113155286137351e-01 +4.191717350787648e-04 +4.927798137494135e+01 +1.123786845640083e+03 +1.541428441601645e-01 
+1.099800000000067e+01 +6.093062006326189e-01 +4.173850934078740e-04 +4.937448656871395e+01 +1.123683582912417e+03 +1.541289018558699e-01 

______________________ ______________________ ______________________ ______________________ ______________________ 



Temp do meio:       +6.000000000000000e+03[K]
Massa do isotopo:   +2.360050000000000e+02

ene_val                 sig_val[radiation_xs]           psi                     x                   smr*gg                  chi1          

+9.000000000000000e+00 +7.021986232668450e-01 +4.705606384726712e-04 -4.708146439112053e+01 +1.243415894152918e+03 +1.474795931779082e-01 
+9.002000000000001e+00 +7.051955359352803e-01 +4.730179690568122e-04 -4.698486212623356e+01 +1.243276441976938e+03 +1.474632874427199e-01 
+9.004000000000001e+00 +7.082273022672610e-01 +4.755038452766823e-04 -4.688825996650556e+01 +1.243137036269043e+03 +1.474469871406638e-01 
+9.006000000000002e+00 +7.112945595537284e-01 +4.780187891768022e-04 -4.679165791191836e+01 +1.242997677003430e+03 +1.474306922687234e-01 
+9.008000000000003e+00 +7.143979586772514e-01 +4.805633339652990e-04 -4.669505596245384e+01 +1.242858364154322e+03 +1.474144028238843e-01 
+9.010000000000003e+00 +7.175381644160170e-01 +4.831380242646029e-04 -4.659845411809386e+01 +1.242719097695957e+03 +1.473981188031349e-01 
+9.012000000000004e+00 +7.207158557545520e-01 +4.857434163676996e-04 -4.650185237882031e+01 +1.242579877602595e+03 +1.473818402034654e-01 
+9.014000000000005e+00 +7.239317262016349e-01 +4.883800785003570e-04 -4.640525074461507e+01 +1.242440703848518e+03 +1.473655670218687e-01 
+9.016000000000005e+00 +7.271864841152965e-01 +4.910485910892109e-04 -4.630864921546002e+01 +1.242301576408023e+03 +1.473492992553400e-01 
+9.018000000000006e+00 +7.304808530351714e-01 +4.937495470359464e-04 -4.621204779133706e+01 +1.242162495255432e+03 +1.473330369008768e-01 
+9.020000000000007e+00 +7.338155720223153e-01 +4.964835519976779e-04 -4.611544647222814e+01 +1.242023460365084e+03 +1.473167799554786e-01 
+9.022000000000007e+00 +7.371913960068152e-01 +4.992512246737703e-04 -4.601884525811514e+01 +1.241884471711340e+03 +1.473005284161479e-01 
+9.024000000000008e+00 +7.406090961430435e-01 +5.020531970990141e-04 -4.592224414897999e+01 +1.241745529268578e+03 +1.472842822798889e-01 
+9.026000000000009e+00 +7.440694601730704e-01 +5.048901149435549e-04 -4.582564314480465e+01 +1.241606633011199e+03 +1.472680415437085e-01 
+9.028000000000009e+00 +7.475732927982059e-01 +5.077626378195676e-04 -4.572904224557104e+01 +1.241467782913620e+03 +1.472518062046157e-01 
+9.030000000000010e+00 +7.511214160588991e-01 +5.106714395948559e-04 -4.563244145126112e+01 +1.241328978950284e+03 +1.472355762596220e-01 
+9.032000000000011e+00 +7.547146697232080e-01 +5.136172087135720e-04 -4.553584076185684e+01 +1.241190221095647e+03 +1.472193517057411e-01 
+9.034000000000011e+00 +7.583539116839307e-01 +5.166006485241105e-04 -4.543924017734017e+01 +1.241051509324189e+03 +1.472031325399890e-01 
+9.036000000000012e+00 +7.620400183648126e-01 +5.196224776145309e-04 -4.534263969769310e+01 +1.240912843610408e+03 +1.471869187593842e-01 
+9.038000000000013e+00 +7.657738851357102e-01 +5.226834301554269e-04 -4.524603932289759e+01 +1.240774223928822e+03 +1.471707103609472e-01 
+9.040000000000013e+00 +7.695564267371490e-01 +5.257842562505653e-04 -4.514943905293566e+01 +1.240635650253971e+03 +1.471545073417010e-01 
+9.042000000000014e+00 +7.733885777144137e-01 +5.289257222954646e-04 -4.505283888778928e+01 +1.240497122560411e+03 +1.471383096986709e-01 
+9.044000000000015e+00 +7.772712928613323e-01 +5.321086113439969e-04 -4.495623882744047e+01 +1.240358640822720e+03 +1.471221174288846e-01 
+9.046000000000015e+00 +7.812055476739737e-01 +5.353337234832359e-04 -4.485963887187125e+01 +1.240220205015494e+03 +1.471059305293718e-01 
+9.048000000000016e+00 +7.851923388146127e-01 +5.386018762168125e-04 -4.476303902106364e+01 +1.240081815113353e+03 +1.470897489971648e-01 
+9.050000000000017e+00 +7.892326845858801e-01 +5.419139048567505e-04 -4.466643927499967e+01 +1.239943471090930e+03 +1.470735728292980e-01 
+9.052000000000017e+00 +7.933276254157062e-01 +5.452706629242388e-04 -4.456983963366138e+01 +1.239805172922883e+03 +1.470574020228081e-01 
+9.054000000000018e+00 +7.974782243529024e-01 +5.486730225592613e-04 -4.447324009703082e+01 +1.239666920583886e+03 +1.470412365747344e-01 
+9.056000000000019e+00 +8.016855675739494e-01 +5.521218749395252e-04 -4.437664066509004e+01 +1.239528714048637e+03 +1.470250764821180e-01 
+9.058000000000019e+00 +8.059507649009676e-01 +5.556181307086779e-04 -4.428004133782112e+01 +1.239390553291848e+03 +1.470089217420027e-01 
+9.060000000000020e+00 +8.102749503312340e-01 +5.591627204141327e-04 -4.418344211520611e+01 +1.239252438288255e+03 +1.469927723514343e-01 
